serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
133,Polkadot,DOT,2020-12-31 23:59:59,9.4301,7.17,7.2506,9.2925,2751292066.5351,8318279231.475749
134,Polkadot,DOT,2021-01-01 23:59:59,9.4166,8.1202,9.2882,8.3068,2791211123.4473,7442884317.763642
135,Polkadot,DOT,2021-01-02 23:59:59,9.7613,7.9433,8.3055,9.2088,3049232406.8837,8254057307.292176
136,Polkadot,DOT,2021-01-03 23:59:59,10.4575,8.8734,9.2096,10.0333,3032883074.2551,8995148461.427736
137,Polkadot,DOT,2021-01-04 23:59:59,10.5056,8.7772,10.062,9.4696,2893262629.712,8492158902.707615
138,Polkadot,DOT,2021-01-05 23:59:59,10.0413,9.0843,9.4758,9.7017,2080742171.3602,8704252438.124628
139,Polkadot,DOT,2021-01-06 23:59:59,10.3716,9.4897,9.7071,10.0961,2382484174.6956,9059681059.621874
140,Polkadot,DOT,2021-01-07 23:59:59,10.629,9.4964,10.094,9.6446,2521342760.5331,8658771899.86489
141,Polkadot,DOT,2021-01-08 23:59:59,9.7954,8.8617,9.6451,9.3071,2350202787.5376,8357620978.68856
142,Polkadot,DOT,2021-01-09 23:59:59,9.8232,9.0535,9.3058,9.7778,1478813229.6864,8783858937.66941
143,Polkadot,DOT,2021-01-10 23:59:59,9.9946,8.753,9.7773,9.305,1603968712.2638,8361125118.441097
144,Polkadot,DOT,2021-01-11 23:59:59,9.3047,7.2286,9.3047,8.2764,3251043299.102,7438402688.140332
145,Polkadot,DOT,2021-01-12 23:59:59,8.6161,7.9737,8.2723,8.2641,1918790089.4788,7431056432.33662
146,Polkadot,DOT,2021-01-13 23:59:59,11.2997,7.9895,8.2651,10.9577,2915711372.6513,9857235821.227518
147,Polkadot,DOT,2021-01-14 23:59:59,14.5497,10.925,10.9479,14.5391,5405054868.5652,13082749822.921911
148,Polkadot,DOT,2021-01-15 23:59:59,14.8554,11.8516,14.5225,13.2124,6159630996.1599,11892435979.896978
149,Polkadot,DOT,2021-01-16 23:59:59,19.3221,13.1858,13.198,18.1804,8917081506.3975,16377017837.68025
150,Polkadot,DOT,2021-01-17 23:59:59,18.1503,16.409,18.1503,16.9843,6091648732.1966,15306722569.889889
151,Polkadot,DOT,2021-01-18 23:59:59,18.1017,15.8246,16.997,16.5129,3888179751.5182,14889926542.950687
